"dataResourceUid","images","dcterms:modified","dcterms:language","dcterms:license","rightsHolder","dcterms:accessRights","dcterms:bibliographicCitation","references","institutionID","collectionID","datasetID","institutionCode","collectionCode","datasetName","ownerInstitutionCode","basisOfRecord","informationWithheld","dataGeneralizations","dynamicProperties","provenance","rights","source","dcterms:type","occurrenceID","catalogNumber","recordNumber","recordedBy","individualCount","organismQuantity","organismQuantityType","sex","lifeStage","reproductiveCondition","behavior","establishmentMeans","occurrenceStatus","preparations","disposition","associatedMedia","associatedReferences","associatedSequences","associatedTaxa","otherCatalogNumbers","occurrenceRemarks","organismID","recordID","locationID","higherGeography","continent","waterBody","islandGroup","island","country","countryCode","stateProvince","county","municipality","locality","verbatimLocality","minimumElevationInMeters","maximumElevationInMeters","verbatimElevation","verbatimElevation","minimumDepthInMeters","maximumDepthInMeters","verbatimDepth","verbatimDepth","locationAccordingTo","locationRemarks","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertaintyInMeters","coordinatePrecision","verbatimCoordinates","verbatimLatitude","verbatimLatitude","verbatimLongitude","verbatimLongitude","verbatimCoordinateSystem","verbatimCoordinateSystem","verbatimSRS","footprintSRS","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceSources","georeferenceVerificationStatus","georeferenceRemarks"
"dr1411","7ade9794-46e1-4b40-afb7-069df53287ab","2020-05-17T14:28:42Z","","CC-BY-NC 4.0 (Int)","miranda005","","","https://www.inaturalist.org/observations/46205196","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© miranda005 some rights reserved","","","https://www.inaturalist.org/observations/46205196","46205196","","miranda005","","","","","","","","","PRESENT","","","","","","","","","","ae97f765-96ea-4289-bbdd-fa711efe4983","","","","","","","Australia","AU","Queensland","","","","Mt Gravatt Outlook Reserve, Mount Gravatt, QLD, AU","","","","","","","","","","","-27.545317","153.072203","EPSG:4326","68.0","","","-27.5453167098","","153.0722031346","","EPSG:4326","","","","","","","","",""
"dr1411","c5051ff1-f247-4f76-a7e1-e202f555d8d6","2020-02-16T03:00:53Z","","CC-BY-NC 4.0 (Int)","toohey-forest-wildlife","","","https://www.inaturalist.org/observations/38551625","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© toohey-forest-wildlife some rights reserved","","","https://www.inaturalist.org/observations/38551625","38551625","","","","","","","","","","","PRESENT","","","","","","","","In Spotted Gum","","46f5afb4-2203-44c5-b241-0bdccbc3a9b7","","","","","","","Australia","AU","Queensland","","","","Griffith University, Nathan, QLD, AU","","","","","","","","","","","-27.551598","153.056859","EPSG:4326","51.0","","","-27.5515975608","","153.0568586348","","EPSG:4326","","","","","","","","",""
"dr1411","a10031b9-2a5a-4375-b7c8-f1ee0dfd9f36","2021-08-13T11:55:55Z","","CC-BY-NC 4.0 (Int)","robcullen","","","https://www.inaturalist.org/observations/90764013","","","","iNaturalist","Observations","iNaturalist observations","","HUMAN_OBSERVATION","","","","","© robcullen some rights reserved","","","https://www.inaturalist.org/observations/90764013","90764013","","Robcullen","","","","","","","","","PRESENT","","","","","","","","Scratch marks on Euc tereticornis appear to be koalas","","78deefaa-c321-4c69-8afb-64fcaec60d8a","","","","","","","Australia","AU","Queensland","","","","Christmas Creek QLD 4285, Australia","","","","","","","","","","","-28.174214","152.95899","EPSG:4326","15.0","","","-28.1742138229","","152.9589900779","","EPSG:4326","","","","","","","","",""
"dr1411","fb4ff841-4d4a-4593-a1ab-029c085cda07","2020-05-29T03:57:26Z","","CC-BY-NC 4.0 (Int)","toohey-forest-wildlife","","","https://www.inaturalist.org/observations/47653208","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© toohey-forest-wildlife some rights reserved","","","https://www.inaturalist.org/observations/47653208","47653208","","","","","","","","","","","PRESENT","","","","","","","","Amongst Monkey Rope Vine","","3f90c6d9-d351-44c1-81ab-bf4677ef1bd8","","","","","","","Australia","AU","Queensland","","","","Nathan, QLD, AU","","","","","","","","","","","-27.550635","153.05393","EPSG:4326","50.0","","","-27.5506351762","","153.0539300404","","EPSG:4326","","","","","","","","",""
"dr1411","d817dbdb-fcf9-46ff-92e2-66a7ad245a82","2021-02-12T14:14:09Z","","CC-BY-NC 4.0 (Int)","toohey-forest-wildlife","","","https://www.inaturalist.org/observations/69425828","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© toohey-forest-wildlife some rights reserved","","","https://www.inaturalist.org/observations/69425828","69425828","","","","","","","","","","","PRESENT","","","","","","","","Tallowwood","","dee75f96-dd48-43e6-aa2a-5812b196aca7","","","","","","","Australia","AU","Queensland","","","","Don Young Road, Nathan, QLD, AU","","","","","","","","","","","-27.550304","153.062669","EPSG:4326","55.0","","","-27.5503039222","","153.0626689603","","EPSG:4326","","","","","","","","",""
"dr1411","3bd83202-97de-4f06-adb0-ceeb04d216d9","2020-08-15T13:06:23Z","","CC-BY-NC 4.0 (Int)","Susan","","","https://www.inaturalist.org/observations/56378110","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© Susan some rights reserved","","","https://www.inaturalist.org/observations/56378110","56378110","","Susan","","","","","","","","","PRESENT","","","","","","","","Good sized Joey in pouch","","cf78687b-9371-491a-9d39-d45855381df4","","","","","","","Australia","AU","Queensland","","","","Upper Mount Gravatt Park, Upper Mount Gravatt, QLD, AU","","","","","","","","","","","-27.55305","153.073765","EPSG:4326","30.0","","","-27.5530503048","","153.0737649812","","EPSG:4326","","","","","","","","",""
"dr1411","4a994316-394f-4f35-b64b-d14834325068","2021-05-09T09:34:24Z","","CC-BY-NC 4.0 (Int)","Mark Clarke","","","https://www.inaturalist.org/observations/78032439","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© Mark Clarke some rights reserved","","","https://www.inaturalist.org/observations/78032439","78032439","","Clarke, Mark","","","","","","","","","PRESENT","","","","","","","","facing towards a cliff","","4aef8227-30f0-42a0-b3b5-6b7496d0ae66","","","","","","","Australia","AU","Queensland","","","","Binna Burra QLD 4211, Australia","","","","","","","","","","","-28.200933","153.176436","EPSG:4326","1299.0","","","-28.200933107","","153.1764360493","","EPSG:4326","","","","","","","","",""
"dr1411","ce12ba81-c036-4814-8469-eb5396b61f63","2021-05-18T12:06:26Z","","CC-BY-NC 4.0 (Int)","dasyurid","","","https://www.inaturalist.org/observations/79244543","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© dasyurid some rights reserved","","","https://www.inaturalist.org/observations/79244543","79244543","","Dasyurid","","","","","","","","","PRESENT","","","","","","","","","","27b92054-2c2c-40ac-bbb6-72a77309c50f","","","","","","","Australia","AU","Queensland","","","","Belmont Hills Reserve, Carindale, QLD, AU","","","","","","","","","","","-27.50807","153.117461","EPSG:4326","11.0","","","-27.50807","","153.1174611667","","EPSG:4326","","","","","","","","",""
"dr1411","6cafb075-cd50-4d79-bc90-0cac2b6951ca","2021-02-10T01:52:21Z","","CC-BY-NC 4.0 (Int)","faufauh","","","https://www.inaturalist.org/observations/69190041","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© faufauh some rights reserved","","","https://www.inaturalist.org/observations/69190041","69190041","","Faufauh","","","","","","","","","PRESENT","","","","","","","","","","6c1b8f13-3ba7-4c12-838f-290c6c9f2ca9","","","","","","","Australia","AU","Queensland","","","","Alexandra Hills QLD 4161, Australia","","","","","","","","","","","-27.535453","153.221419","EPSG:4326","12.0","","","-27.5354532665","","153.2214192208","","EPSG:4326","","","","","","","","",""
"dr1411","826c65dd-dbac-477c-a1ed-9b0c264b6f88","2021-07-05T20:15:21Z","","CC-BY-SA 4.0 (Int)","Greg Tasney","","","https://www.inaturalist.org/observations/69164904","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© Greg Tasney some rights reserved","","","https://www.inaturalist.org/observations/69164904","69164904","","Tasney, Greg","","","","","","","","","PRESENT","","","","","","","","","","923e1174-37c7-4402-9d5b-ea997d7b83d3","","","","","","","Australia","AU","Queensland","","","","Carina Heights, Queensland, Australia","","","","","","","","","","","-27.509683","153.084147","EPSG:4326","","","","-27.5096833333","","153.0841466667","","EPSG:4326","","","","","","","","",""
"dr1411","021eb495-2592-4cb8-9245-cbda88fa04a7","2021-07-05T20:15:32Z","","CC-BY-NC 4.0 (Int)","toohey-forest-wildlife","","","https://www.inaturalist.org/observations/69019214","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© toohey-forest-wildlife some rights reserved","","","https://www.inaturalist.org/observations/69019214","69019214","","","","","","","","","","","PRESENT","","","","","","","","Tallowood","","095c03b5-6596-4064-8584-b7f077bcb0e5","","","","","","","Australia","AU","Queensland","","","","Toohey Forest Park, Nathan, QLD, AU","","","","","","","","","","","-27.539146","153.05442","EPSG:4326","58.0","","","-27.5391464261","","153.0544195294","","EPSG:4326","","","","","","","","",""
"dr1411","a73e0b6b-9b7f-4395-b485-5888ae63536a","2021-02-24T12:48:23Z","","CC-BY-NC 4.0 (Int)","toohey-forest-wildlife","","","https://www.inaturalist.org/observations/70076866","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© toohey-forest-wildlife some rights reserved","","","https://www.inaturalist.org/observations/70076866","70076866","","","","","","","","","","","PRESENT","","","","","","","","Male in Tallowwood with female and Joey","","1d383f82-f7f6-4441-99a0-2d4e89ddb80e","","","","","","","Australia","AU","Queensland","","","","Ring Road, Nathan, QLD, AU","","","","","","","","","","","-27.550074","153.05297","EPSG:4326","71.0","","","-27.5500741281","","153.0529697228","","EPSG:4326","","","","","","","","",""
"dr1411","365f6285-2649-4f51-8315-c54226892886","2020-11-17T09:38:03Z","","CC-BY-NC 4.0 (Int)","toohey-forest-wildlife","","","https://www.inaturalist.org/observations/65067065","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© toohey-forest-wildlife some rights reserved","","","https://www.inaturalist.org/observations/65067065","65067065","","","","","","","","","","","PRESENT","","","","","","","","Tallowwood","","2c0de29d-9b66-47d8-8422-1e58c574dd97","","","","","","","Australia","AU","Queensland","","","","Ring Road, Nathan, QLD, AU","","","","","","","","","","","-27.548528","153.051879","EPSG:4326","125.0","","","-27.5485283901","","153.0518794972","","EPSG:4326","","","","","","","","",""
"dr1411","75966fc4-7b4a-48c2-b0a0-6a7c5c65d132","2020-09-02T11:10:04Z","","CC-BY-NC 4.0 (Int)","greg n","","","https://www.inaturalist.org/observations/57614122","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© greg n some rights reserved","","","https://www.inaturalist.org/observations/57614122","57614122","","","","","","","Adult","","","","PRESENT","","","","","","","","Crossing streets at night. Don't think it is ""Rambo"" yellow ear tag 0125","","0f98c822-a450-498f-aa50-cf3a36a255ad","","","","","","","Australia","AU","Queensland","","","","Coorparoo, Brisbane QLD, Australia","","","","","","","","","","","-27.508092","153.069763","EPSG:4326","16.0","","","-27.5080920886","","153.0697631102","","EPSG:4326","","","","","","","","",""
"dr1411","5a72e0b7-9a73-4544-a37e-2b500df45977","2021-02-28T13:30:01Z","","CC-BY-NC 4.0 (Int)","toohey-forest-wildlife","","","https://www.inaturalist.org/observations/70239987","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© toohey-forest-wildlife some rights reserved","","","https://www.inaturalist.org/observations/70239987","70239987","","","","","","","","","","","PRESENT","","","","","","","","Tallowwood","","d1c98e31-7e25-4ed9-96f2-d7b12caa3027","","","","","","","Australia","AU","Queensland","","","","Toohey Forest Park, Salisbury, QLD, AU","","","","","","","","","","","-27.535191","153.038582","EPSG:4326","67.0","","","-27.535190501","","153.0385822156","","EPSG:4326","","","","","","","","",""
"dr1411","","2021-07-05T20:14Z","","CC-BY-NC 4.0 (Int)","toohey-forest-wildlife","","","https://www.inaturalist.org/observations/78323529","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© toohey-forest-wildlife some rights reserved","","","https://www.inaturalist.org/observations/78323529","78323529","","","","","","","","","","","PRESENT","","","","","","","","Spotted gum","","4d1e22ba-0303-4a1d-b55e-06261f52ccd7","","","","","","","Australia","AU","Queensland","","","","Weller Road Park, Tarragindi, QLD, AU","","","","","","","","","","","-27.525728","153.048223","EPSG:4326","27.0","","","-27.5257275243","","153.0482227076","","EPSG:4326","","","","","","","","",""
"dr1411","5dece579-2595-46d4-91aa-23cd221a93e8","2021-08-09T06:10:27Z","","CC-BY-NC 4.0 (Int)","greg n","","","https://www.inaturalist.org/observations/90371175","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© greg n some rights reserved","","","https://www.inaturalist.org/observations/90371175","90371175","","","","","","FEMALE","Adult","","","","PRESENT","","","","","","","","note this observation is in the same location as this mum and joey, https://inaturalist.ala.org.au/observations/90371005. 2 Mums and joeys in same small park.","","7acdc0ad-682f-4216-b952-f18fb0487703","","","","","","","Australia","AU","Queensland","","","","Coorparoo QLD 4151, Australia","","","","","","","","","","","-27.509388","153.070002","EPSG:4326","59.0","","","-27.5093877397","","153.0700022355","","EPSG:4326","","","","","","","","",""
"dr1411","a5d8505b-ce0a-4c04-8738-c0673da64a0c","2021-05-07T04:29:42Z","","CC-BY-SA 4.0 (Int)","Greg Tasney","","","https://www.inaturalist.org/observations/77227617","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© Greg Tasney some rights reserved","","","https://www.inaturalist.org/observations/77227617","77227617","","Tasney, Greg","","","","","","","","","PRESENT","","","","","","","","","","49fb54da-8040-483a-87db-f602731a84cb","","","","","","","Australia","AU","Queensland","","","","Brisbane QLD, Australia","","","","","","","","","","","-27.547665","153.058995","EPSG:4326","","","","-27.547665","","153.058995","","EPSG:4326","","","","","","","","",""
"dr1411","7695f892-3d35-4bfb-aac3-72c6b49de672","2020-08-02T09:17:48Z","","CC-BY-NC 4.0 (Int)","toohey-forest-wildlife","","","https://www.inaturalist.org/observations/55115633","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© toohey-forest-wildlife some rights reserved","","","https://www.inaturalist.org/observations/55115633","55115633","","","","","","","","","","","PRESENT","","","","","","","","","","7651a0e8-e234-485b-b723-fb8f22505299","","","","","","","Australia","AU","Queensland","","","","Toohey Forest Park, Nathan, QLD, AU","","","","","","","","","","","-27.5392","153.058872","EPSG:4326","65.0","","","-27.5391999266","","153.0588718942","","EPSG:4326","","","","","","","","",""
"dr1411","97040bb8-3828-470b-ac89-e65e903337fa","2021-02-23T14:45:59Z","","CC-BY-NC 4.0 (Int)","toohey-forest-wildlife","","","https://www.inaturalist.org/observations/70034447","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© toohey-forest-wildlife some rights reserved","","","https://www.inaturalist.org/observations/70034447","70034447","","","","","","","","","","","PRESENT","","","","","","","","Tallowwood","","a094041f-72d4-4058-9d94-8ed70797c879","","","","","","","Australia","AU","Queensland","","","","Ring Road, Nathan, QLD, AU","","","","","","","","","","","-27.551075","153.057809","EPSG:4326","58.0","","","-27.5510746585","","153.0578093039","","EPSG:4326","","","","","","","","",""
"dr1411","9d702b80-d38f-41bc-b58c-205750591103","2020-02-09T11:41:57Z","","CC-BY-NC 4.0 (Int)","toohey-forest-wildlife","","","https://www.inaturalist.org/observations/38420137","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© toohey-forest-wildlife some rights reserved","","","https://www.inaturalist.org/observations/38420137","38420137","","","","","","","","","","","PRESENT","","","","","","","","In Tallowwood","","51f9e23d-76db-49fd-8853-9fc0c0a01af4","","","","","","","Australia","AU","Queensland","","","","Toohey Forest Park, Nathan, QLD, AU","","","","","","","","","","","-27.544207","153.059645","EPSG:4326","69.0","","","-27.5442070823","","153.0596445404","","EPSG:4326","","","","","","","","",""
